id_area_verde,nombre,categoria_fuente,subcategoria_fuente,tipo_analitico,usar_cobertura_verde,usar_oferta_recreativa,revision_manual,motivo_criterio,area_m2,area_ha
AV000151,SUELO DE CONSERVACION,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,26088.66,2.6089
AV000152,,Áreas verdes urbanas fragmentadas,Terrenos baldíos,revisar,False,False,True,Un terreno baldío no se considera automáticamente cobertura verde útil ni oferta recreativa,37998.03,3.7998
AV000153,,Áreas verdes con estructura urbana,Azoteas verdes,cobertura_verde_no_recreativa,True,False,False,Vegetación integrada a estructuras urbanas sin asumir acceso recreativo,347.59,0.0348
AV000154,,Áreas verdes con estructura urbana,Azoteas verdes,cobertura_verde_no_recreativa,True,False,False,Vegetación integrada a estructuras urbanas sin asumir acceso recreativo,350.94,0.0351
AV000155,,Áreas verdes con estructura urbana,Azoteas verdes,cobertura_verde_no_recreativa,True,False,False,Vegetación integrada a estructuras urbanas sin asumir acceso recreativo,281.97,0.0282
AV000156,,Áreas verdes con estructura urbana,Azoteas verdes,cobertura_verde_no_recreativa,True,False,False,Vegetación integrada a estructuras urbanas sin asumir acceso recreativo,311.76,0.0312
AV000157,SUELO DE CONSERVACION,"Parques, arboledas y alamedas",,revisar,True,False,True,Registro sin subcategoría,1966.9,0.1967
AV000158,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,3508.57,0.3509
AV000159,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,221.87,0.0222
AV000160,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,2707.73,0.2708
AV000161,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,1450.14,0.145
AV000162,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,9752.76,0.9753
AV000163,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,876.08,0.0876
AV000164,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,1680.41,0.168
AV000165,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,365.96,0.0366
AV000166,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,589.51,0.059
AV000167,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,7762.97,0.7763
AV000168,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,631.85,0.0632
AV000169,SUELO DE CONSERVACION,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,369.78,0.037
AV000170,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,2362.53,0.2363
AV000171,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,3341.69,0.3342
AV000172,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,6156.05,0.6156
AV000173,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,3039.98,0.304
AV000174,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,506.7,0.0507
AV000175,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,1080.37,0.108
AV000176,,Equipamientos urbanos con vegetación,Deportivos,revisar,True,False,True,Puede representar oferta recreativa pero requiere verificar acceso y evitar duplicidad con otras fuentes deportivas,9508.43,0.9508
AV000177,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,724.69,0.0725
AV000178,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,1839.0,0.1839
AV000179,,Equipamientos urbanos con vegetación,Panteones,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a panteones; no se considera oferta verde recreativa,7859.23,0.7859
AV000180,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,4590.18,0.459
AV000181,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,1070.52,0.1071
AV000182,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,558.89,0.0559
AV000183,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,1345.82,0.1346
AV000184,,Equipamientos urbanos con vegetación,Panteones,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a panteones; no se considera oferta verde recreativa,17941.95,1.7942
AV000185,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,24689.19,2.4689
AV000186,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,2884.06,0.2884
AV000187,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,5100.55,0.5101
AV000188,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,3150.56,0.3151
AV000189,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,337.22,0.0337
AV000190,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,4745.41,0.4745
AV000191,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,1202.3,0.1202
AV000192,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,7737.52,0.7738
AV000193,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,499.34,0.0499
AV000194,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,1141.84,0.1142
AV000195,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,53710.95,5.3711
AV000196,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,4112.38,0.4112
AV000197,,Áreas verdes complementarias o ligadas a la red vial,"Veg. Arbórea, arbustiva y herbácea de glorietas",cobertura_verde_vial,True,False,False,Vegetación asociada a glorietas viales,4456.5,0.4456
AV000198,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1843.0,0.1843
AV000199,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,300.01,0.03
AV000200,,Áreas verdes urbanas fragmentadas,Jardineras públicas y privadas,cobertura_verde_fragmentada,True,False,False,Vegetación urbana fragmentada; puede ser pública o privada y no se asume uso recreativo,2466.65,0.2467
AV000201,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2446.08,0.2446
AV000202,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,198.38,0.0198
AV000203,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,258.44,0.0258
AV000204,,Áreas verdes urbanas fragmentadas,Jardineras públicas y privadas,cobertura_verde_fragmentada,True,False,False,Vegetación urbana fragmentada; puede ser pública o privada y no se asume uso recreativo,151.57,0.0152
AV000205,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,814.26,0.0814
AV000206,,Áreas verdes urbanas fragmentadas,Jardineras públicas y privadas,cobertura_verde_fragmentada,True,False,False,Vegetación urbana fragmentada; puede ser pública o privada y no se asume uso recreativo,143.19,0.0143
AV000207,,Áreas verdes urbanas fragmentadas,Jardineras públicas y privadas,cobertura_verde_fragmentada,True,False,False,Vegetación urbana fragmentada; puede ser pública o privada y no se asume uso recreativo,447.81,0.0448
AV000208,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1951.72,0.1952
AV000209,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,692.41,0.0692
AV000210,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,682.26,0.0682
AV000211,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,13421.27,1.3421
AV000212,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,220.62,0.0221
AV000213,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2933.85,0.2934
